htid	HTRecord	WWEnd ID	ISFDB ID	Title	Author	Year
pst.000033325187	7029785	26189	1223094	Comet in Moominland	Tove Jansson	1946
mdp.39015013296119	507499	26190	1223095	Finn Family Moomintroll	Tove Jansson	1948
mdp.39015008431457	43289	26194	1223813	Tales from Moominvalley	Tove Jansson	1962
mdp.39015013296101	347569	26195	1223814	Moominpappa at Sea	Tove Jansson	1965
pst.000061579347	8158419	26378	870921	Skin Hunger	Kathleen Duey	2007
mdp.39015013957256	764183	26380	17098	Shoeless Joe	W. P. Kinsella	1982
uc1.32106015586792	764183	26380	17098	Shoeless Joe	W. P. Kinsella	1982
umn.31951002268163f	7474317	26380	17098	Shoeless Joe	W. P. Kinsella	1982
mdp.39015030748886	123174	26506	1165613	Breaking Point	James E. Gunn	1972
mdp.39015000627714	230899	26565	717445	Christmas at Fontaine's	William Kotzwinkle	1982
mdp.39015051349978	114542	26566	1983	Eyes of Fire	Michael Bishop	1980
mdp.39015058118244	3890130	26632	1380307	Cycle of the Werewolf	Stephen King	1983
pst.000026638003	12276242	26639	393	Virtual Destruction	Kevin J. Anderson & Doug Beason	1996
mdp.39015019369829	1187824	26662	885425	The Unfortunate Fursey	Mervyn Wall	1946
uc1.$b312218	1187824	26662	885425	The Unfortunate Fursey	Mervyn Wall	1946
mdp.39015084105009	6878672	26738	829173	Sideways in Crime	Lou Anders	2008
uc1.b2838857	7322293	26751	12423	The Magic Toyshop	Angela Carter	1967
mdp.39015040991369	3153874	26779	5790	Fremder	Russell Hoban	1996
uva.x000275033	101867910	26818	4905	The Valley Where Time Stood Still	Lin Carter	1974
pst.000000484855	7491821	26850	4931	The Nemesis of Evil	Lin Carter	1975
mdp.39015074369466	5809724	26874	856809	M Is for Magic	Neil Gaiman	2007
mdp.39015054192136	3600694	26906	1787388	The Curse of Doone	Sydney Horler	1928
aeu.ark:/13960/t5cc2t48q	100303099	26944	1085859	The Return of Peter Grimm	David Belasco	1912
hvd.hwssmt	282451	26944	1085859	The Return of Peter Grimm	David Belasco	1912
mdp.39015063542024	282451	26944	1085859	The Return of Peter Grimm	David Belasco	1912
nyp.33433074835590	282451	26944	1085859	The Return of Peter Grimm	David Belasco	1912
osu.32435017073750	100217640	26944	1085859	The Return of Peter Grimm	David Belasco	1912
uc2.ark:/13960/t2m61cq86	282451	26944	1085859	The Return of Peter Grimm	David Belasco	1912
uc2.ark:/13960/t9p26qx5n	7646591	26944	1085859	The Return of Peter Grimm	David Belasco	1912
uiug.30112002400890	100629236	26944	1085859	The Return of Peter Grimm	David Belasco	1912
mdp.39015004754530	433598	26945	22237	The Black Fox	Gerald Heard	1950
uc1.$b102598	6601924	26945	22237	The Black Fox	Gerald Heard	1950
mdp.39015052399188	3517091	26967	12760	Rings of Ice	Piers Anthony	1974
mdp.39076002642440	9929888	26968	12763	Race Against Time	Piers Anthony	1973
inu.30000039959758	8566751	26975	12129	Mercycle	Piers Anthony	1991
uva.x001534042	102065469	26998	35052	Best Science Fiction for 1972	Frederik Pohl	1972
mdp.49015000701319	4452425	27000	13366	Obsession	Ramsey Campbell	1985
mdp.39015013233997	243112	27038	8074	Ratha's Creature	Clare Bell	1983
mdp.39015046394428	3150033	27038	8074	Ratha's Creature	Clare Bell	1983
pst.000022867469	12260586	27038	8074	Ratha's Creature	Clare Bell	1983
mdp.39015019629321	2425936	27040	14203	Ratha and Thistle-Chaser	Clare Bell	1990
uc1.b4948636	9493104	27093	2094	City in the Sky	Curt Siodmak	1974
mdp.39015000535859	1185793	27094	2093	The Third Ear	Curt Siodmak	1971
aeu.ark:/13960/t7pp0ds22	100295242	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
coo1.ark:/13960/t20c5hn36	100320395	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
coo1.ark:/13960/t2z32cn6s	8961430	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
hvd.32044012624847	100320395	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
inu.32000001379256	9398055	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
mdp.39015012338359	432701	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
msu.31293103176974	100882966	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
njp.32101067633923	8961430	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
osu.32435072673973	102216306	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
pst.000014058820	100122421	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
uc2.ark:/13960/t7kp7v92w	102289059	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
uva.x000507302	101984788	27112	79	Ayesha: The Return of She	H. Rider Haggard	1905
aeu.ark:/13960/t6sx8607s	100308902	27153	91	Child of Storm	H. Rider Haggard	1913
coo.31924013476282	11405490	27153	91	Child of Storm	H. Rider Haggard	1913
hvd.32044014500763	432715	27153	91	Child of Storm	H. Rider Haggard	1913
mdp.39015036042912	432715	27153	91	Child of Storm	H. Rider Haggard	1913
nyp.33433074849385	8665864	27153	91	Child of Storm	H. Rider Haggard	1913
pst.000000641623	8665864	27153	91	Child of Storm	H. Rider Haggard	1913
uc1.b3322583	432715	27153	91	Child of Storm	H. Rider Haggard	1913
uc2.ark:/13960/t0rr1s80p	7660803	27153	91	Child of Storm	H. Rider Haggard	1913
umn.31951d008878367	100662496	27153	91	Child of Storm	H. Rider Haggard	1913
mdp.39015005136414	8925	27154	16789	The Ghost of Thomas Kempe	Penelope Lively	1973
hvd.32044004334322	8665814	27160	1140462	The Holy Flower	H. Rider Haggard	1915
inu.32000000663122	6059315	27160	1140462	The Holy Flower	H. Rider Haggard	1915
nyp.33433074850433	8665814	27160	1140462	The Holy Flower	H. Rider Haggard	1915
uc1.b000779074	102114776	27160	1140462	The Holy Flower	H. Rider Haggard	1915
aeu.ark:/13960/t2w392v8r	100295400	27161	85	The Ivory Child	H. Rider Haggard	1916
coo.31924013476431	7699366	27161	85	The Ivory Child	H. Rider Haggard	1916
hvd.32044086825809	100374270	27161	85	The Ivory Child	H. Rider Haggard	1916
uc1.c021077328	102202721	27161	85	The Ivory Child	H. Rider Haggard	1916
uc2.ark:/13960/t4kk97b2s	7699366	27161	85	The Ivory Child	H. Rider Haggard	1916
hvd.32044004643763	432725	27165	84	Finished	H. Rider Haggard	1917
ien.35556007024912	12240447	27165	84	Finished	H. Rider Haggard	1917
mdp.39015028758483	432725	27165	84	Finished	H. Rider Haggard	1917
msu.31293102510520	100880187	27165	84	Finished	H. Rider Haggard	1917
uc1.b3322584	432725	27165	84	Finished	H. Rider Haggard	1917
uc2.ark:/13960/t34172c51	432725	27165	84	Finished	H. Rider Haggard	1917
uc2.ark:/13960/t3513xr34	7660804	27165	84	Finished	H. Rider Haggard	1917
msu.31293106433240	100882965	27166	83	The Ancient Allan	H. Rider Haggard	1920
nyp.33433074850425	8665822	27166	83	The Ancient Allan	H. Rider Haggard	1920
hvd.32044010535144	8665949	27172	87	She and Allan	H. Rider Haggard	1921
nyp.33433074850367	8665949	27172	87	She and Allan	H. Rider Haggard	1921
uc1.c005391246	100654214	27172	87	She and Allan	H. Rider Haggard	1921
uiug.30112000469103	100629199	27172	87	She and Allan	H. Rider Haggard	1921
inu.32000001379140	7586972	27175	82	Allan and the Ice-Gods	H. Rider Haggard	1927
mdp.39015060033068	4347964	27210	N/A	The Bird is Gone: A Manifesto	Stephen Graham Jones	2003
uc1.$b249230	6501901	27270	20859	The Yellow God: An Idol of Africa	H. Rider Haggard	1908
uc1.$b825191	100431803	27270	20859	The Yellow God: An Idol of Africa	H. Rider Haggard	1908
uc1.aa0003697661	7688492	27270	20859	The Yellow God: An Idol of Africa	H. Rider Haggard	1908
uc2.ark:/13960/t14m95v3n	7688492	27270	20859	The Yellow God: An Idol of Africa	H. Rider Haggard	1908
uc1.$b249407	6501996	27271	1114810	The Ghost Kings	H. Rider Haggard	1908
uc2.ark:/13960/t2d799x0q	7688490	27271	1114810	The Ghost Kings	H. Rider Haggard	1908
uiug.30112046416829	7688490	27271	1114810	The Ghost Kings	H. Rider Haggard	1908
aeu.ark:/13960/t4wh3x23s	100297174	27306	1142805	Queen Sheba's Ring	H. Rider Haggard	1910
coo.31924013476688	12323707	27306	1142805	Queen Sheba's Ring	H. Rider Haggard	1910
coo.31924013476696	12323708	27306	1142805	Queen Sheba's Ring	H. Rider Haggard	1910
inu.30000011776477	7586971	27306	1142805	Queen Sheba's Ring	H. Rider Haggard	1910
osu.32435014472930	100110967	27306	1142805	Queen Sheba's Ring	H. Rider Haggard	1910
mdp.39015032909015	2811532	27314	2853	The Boggart	Susan Cooper	1993
pst.000054510272	7058416	27314	2853	The Boggart	Susan Cooper	1993
pst.000054643932	8158416	27315	10431	The Boggart and the Monster	Susan Cooper	1997
uva.x000238464	102071581	27431	1280636	Oedipus in Disneyland: Queen Victoria's Reincarnation as Superman	Hercules Molloy	1972
mdp.39015029208397	2606476	27626	17615	The Mist in the Mirror	Susan Hill	1992
mdp.39015032582937	2886714	27707	15617	The Grass Dancer	Susan Power	1994
pst.000031965071	12267110	27707	15617	The Grass Dancer	Susan Power	1994
pst.000046544230	7496842	27725	7703	Elidor	Alan Garner	1965
uc1.b4089062	6150477	27725	7703	Elidor	Alan Garner	1965
mdp.39015019139511	671756	27832	186310	Phoenix	Richard Cowper	1968
inu.32000009545106	9399140	27834	186309	Kuldesak	Richard Cowper	1972
mdp.39015053608470	671754	27835	12377	Clone	Richard Cowper	1972
uc1.b4463156	9519085	27860	9128	The World and Thorinn	Damon Knight	1981
mdp.49015002977800	5035887	27976	9956	Shadows	John Saul	1992
mdp.39015032592738	2886738	27978	10122	The Homing	John Saul	1994
mdp.39015011582890	129547	28027	16418	Plus	Joseph McElroy	1977
uc1.32106002179064	129547	28027	16418	Plus	Joseph McElroy	1977
mdp.39015004996792	1110802	28030	2068421	Pedro Páramo	Juan Rulfo	1955
mdp.39015034514680	3022227	28030	2068421	Pedro Páramo	Juan Rulfo	1955
mdp.39015049704359	3538309	28030	2068421	Pedro Páramo	Juan Rulfo	1955
mdp.49015002076884	4533790	28030	2068421	Pedro Páramo	Juan Rulfo	1955
txu.059172010378343	1110802	28030	2068421	Pedro Páramo	Juan Rulfo	1955
txu.059173025510657	1110802	28030	2068421	Pedro Páramo	Juan Rulfo	1955
osu.32435060852589	100825258	28066	9372	The Long Loud Silence	Wilson Tucker	1952
uc1.b3467600	6660929	28066	9372	The Long Loud Silence	Wilson Tucker	1952
mdp.39015056891313	3854630	28067	9668	Ice and Iron	Wilson Tucker	1974
uva.x001171794	101866665	28069	38216	The Science-Fiction Subtreasury	Wilson Tucker	1954
mdp.39015056309282	4337589	28080	983905	Parasites Like Us	Adam Johnson	2003
mdp.39015060636746	3596268	28083	171763	The Ultimate Hitchhiker's Guide	Douglas Adams	1996
mdp.39015062066843	3596268	28083	171763	The Ultimate Hitchhiker's Guide	Douglas Adams	1996
pst.000062910576	7066168	28083	171763	The Ultimate Hitchhiker's Guide	Douglas Adams	1996
mdp.39015001525958	1185623	28135	39434	Children of the Atom	Wilmar H. Shiras	1953
uc1.$b106357	6604108	28145	2054092	No Heaven for Gunga Din: Consisting of the British and American Officers' Book	Ali Mirdrekvandi	1965
hvd.32044011014982	1418790	28146	776445	The Wonderful Adventures of Nils	Selma Lagerlöf	1906
mdp.39015004178870	2040239	28146	776445	The Wonderful Adventures of Nils	Selma Lagerlöf	1906
pst.000025168488	8391363	28146	776445	The Wonderful Adventures of Nils	Selma Lagerlöf	1906
uc1.b4087841	6149782	28146	776445	The Wonderful Adventures of Nils	Selma Lagerlöf	1906
uc2.ark:/13960/t40r9xt0t	6149782	28146	776445	The Wonderful Adventures of Nils	Selma Lagerlöf	1906
mdp.39015040081997	435795	28174	37840	Jizzle	John Wyndham	1954
uc1.$b389806	9448205	28174	37840	Jizzle	John Wyndham	1954
mdp.49015001218255	4504795	28177	37758	Consider Her Ways and Others	John Wyndham	1961
mdp.39015016415641	122949	28178	37839	The Infinite Moment	John Wyndham	1961
mdp.39015010591264	387730	28220	1224755	Masters of Atlantis	Charles Portis	1985
uc1.b3462801	387730	28220	1224755	Masters of Atlantis	Charles Portis	1985
mdp.49015002803030	4598055	28311	36503	Science Fiction: DAW 30th Anniversary	Sheila E. Gilbert & Elizabeth R. Wollheim	2002
mdp.39015049615290	5614732	28428	480601	Red World of Polaris	Clark Ashton Smith	2003
mdp.39015015394375	1545096	28476	8109	The Heavenly Horse from the Outermost West	Mary Stanton	1988
mdp.39015002712126	1376926	28565	38727	The Other Place and Other Stories of the Same Sort	J. B. Priestley	1953
uc1.$b243987	6498482	28565	38727	The Other Place and Other Stories of the Same Sort	J. B. Priestley	1953
mdp.39015011047274	249485	28582	34034	Sword and Sorceress	Marion Zimmer Bradley	1984
mdp.39076000963590	249485	28582	34034	Sword and Sorceress	Marion Zimmer Bradley	1984
mdp.39076000963608	249485	28584	34036	Sword and Sorceress III	Marion Zimmer Bradley	1986
mdp.39076000948484	249485	28585	34037	Sword and Sorceress IV	Marion Zimmer Bradley	1987
pst.000062911030	12279294	28603	775485	Marion Zimmer Bradley's Sword and Sorceress XXII	Elisabeth Waters	2007
mdp.39015003449090	132444	28621	38257	Long After Midnight	Ray Bradbury	1976
mdp.39015043199143	3522615	28621	38257	Long After Midnight	Ray Bradbury	1976
mdp.39015052467100	3520837	28621	38257	Long After Midnight	Ray Bradbury	1976
mdp.39015048931524	4055407	28682	20795	Enchanted Night	Steven Millhauser	1999
uc1.b4368860	454060	28688	14403	Conscience Place	Joyce Thompson	1984
mdp.39015018621212	538800	28784	19351	The Uninvited	Dorothy Macardle	1942
mdp.39015011330910	113226	28786	720625	The Horse Goddess	Morgan Llywelyn	1982
pst.000022803948	7040324	28786	720625	The Horse Goddess	Morgan Llywelyn	1982
uva.x000445737	102090039	28825	34647	Thirteen French Science-Fiction Stories	Damon Knight	1965
mdp.39015008035506	1020888	28929	1561	Rogue in Space	Fredric Brown	1957
uc1.$b808871	9948406	28953	832572	The Scorpions	Robert Kelly	1967
mdp.39015084103046	6868312	28955	1818045	The Tel Aviv Dossier	Lavie Tidhar & Nir Yaniv	2009
mdp.39015058082556	3887180	28965	34693	The Best from the Rest of the World	Donald A. Wollheim	1976
uva.x000683458	101870610	28996	35868	Terra SF: The Year's Best European SF	Richard D. Nolane	1981
mdp.39015054507606	776661	28998	35869	Terra SF II: The Year's Best European SF	Richard D. Nolane	1983
mdp.39015058094254	4350280	29041	N/A	Extraterrestrial Sex Fetish	Supervert	2001
pst.000049293135	7057878	30165	735221	The Seeing Stone	Kevin Crossley-Holland	2000
uc1.$b120006	6611659	30181	4242	All Judgment Fled	James White	1968
mdp.39015041026215	3161125	30248	5409	The Last Yggdrasill	Robert F. Young	1982
mdp.39015005482750	1775665	30273	9630	The Time Masters	Wilson Tucker	1953
uva.x000890159	102069491	30275	9631	Time Bomb	Wilson Tucker	1955
mdp.49015000586389	4440764	30279	15295	Level 7	Mordecai Roshwald	1959
uc1.$b105015	6603312	30279	15295	Level 7	Mordecai Roshwald	1959
mdp.39015048707445	237732	30309	3384	Navigator's Sindrome	Jayge Carr	1983
mdp.39015046342476	121235	30350	1564197	Soviet Science Fiction	Uncredited	1960
uc1.$b389499	121235	30350	1564197	Soviet Science Fiction	Uncredited	1960
uc1.$b802732	9950608	30350	1564197	Soviet Science Fiction	Uncredited	1960
ppt.ssfcbz201808000041	121719	30351	36142	More Soviet Science Fiction	Uncredited	1961
uc1.32106009456366	121719	30351	36142	More Soviet Science Fiction	Uncredited	1961
mdp.39015008494166	719026	30352	35618	New Soviet Science Fiction	Uncredited	1979
mdp.39015060593350	4971592	30360	156621	Crache	Mark Budz	2004
mdp.39015062584787	5079981	31434	1061493	The Amphora Project	William Kotzwinkle	2005
mdp.39015012057348	833189	31435	17043	The Exile	William Kotzwinkle	1987
uc1.$b808979	9948484	31454	689509	The Simultaneous Man	Ralph Blum	1970
hvd.32044024301053	100339206	31457	16509	The Magician	W. Somerset Maugham	1908
hvd.hwkgig	414696	31457	16509	The Magician	W. Somerset Maugham	1908
mdp.39015048899937	631741	31457	16509	The Magician	W. Somerset Maugham	1908
osu.32435017531807	4482081	31457	16509	The Magician	W. Somerset Maugham	1908
pst.000019744087	7059646	31457	16509	The Magician	W. Somerset Maugham	1908
uc1.$b243461	6498159	31457	16509	The Magician	W. Somerset Maugham	1908
uc1.$b243462	631741	31457	16509	The Magician	W. Somerset Maugham	1908
uc2.ark:/13960/t2t43mj5b	6498159	31457	16509	The Magician	W. Somerset Maugham	1908
pst.000011604587	7491851	31466	6350	The Terminal Man	Michael Crichton	1972
uva.x000280141	101903610	31525	11454	Spacehounds of IPC	E. E. Smith	1931
mdp.39015003449231	729065	31569	38260	The Small Assassin	Ray Bradbury	1962
mdp.39015060400358	4920280	31656	1136091	Synergy SF: New Science Fiction	George Zebrowski	2004
uva.x004791452	4920280	31656	1136091	Synergy SF: New Science Fiction	George Zebrowski	2004
osu.32435053364543	101805478	31783	8429	Timeliner	Charles Eric Maine	1955
uc1.b3865869	7881372	31834	6326	Ascendancies	D. G. Compton	1980
mdp.39015073907274	5670053	31926	74	The Ghost Pirates	William Hope Hodgson	1909
osu.32435011664547	100103182	31927	1011428	Thyra: A Romance of the Polar Pit	Robert Ames Bennet	1901
mdp.39015061377258	4765118	31928	888823	The Bowl of Baal	Robert Ames Bennet	1917
mdp.49015000671074	4449322	32028	7802	The Star Country	Michael Cassutt	1986
uva.x000180645	102051456	32053	7582	Wine of the Dreamers	John D. MacDonald	1951
ppt.ssfcbz201808000152	102699428	32083	245811	The City Machine	Louis Trimble	1972
mdp.39015064094082	5223014	32114	3324	The Abraxas Marvel Circus	Stephen Leigh	1990
mdp.39015011254359	450071	32124	245771	The Not-World	Thomas Burnett Swann	1975
uc1.b3435510	6294371	32152	21190	The Year of the Comet	John Christopher	1955
uc1.b3435513	6294373	32156	13184	The Lotus Caves	John Christopher	1969
pst.000018452310	8385713	32157	13185	The Guardians	John Christopher	1970
mdp.39015058073100	4362195	32192	167869	Firebirds	Sharyn November	2003
pst.000045062872	7496741	32300	11759	The Heavenward Path	Kara Dalkey	1998
osu.32435066988890	101806132	32556	36386	Great Science Fiction Adventures	Larry T. Shaw	1963
mdp.49015002963750	4967627	32735	153304	Phases of the Moon	Robert Silverberg	2004
ppt.ssfcbz201710000385	102699432	34215	226991	Wildsmith	Ron Goulart	1972
ppt.ssfcbz201808000173	102699431	34278	240831	The Tin Angel	Ron Goulart	1973
uc1.b4437956	9517396	34406	226611	Crackpot	Ron Goulart	1977
uc1.b3461789	6304637	34410	226101	The Sword Swallower	Ron Goulart	1968
mdp.39015008697123	1029923	34416	38500	What's Become of Screwloose? And Other Inquiries	Ron Goulart	1971
pst.000017894845	7056935	34957	522045	Invasions	Isaac Asimov & Martin H. Greenberg & Charles G. Waugh	1990
mdp.39015069130105	5400284	34967	461181	Sisters in Fantasy	Martin H. Greenberg & Susan Shwartz	1995
mdp.39015004314376	1013694	34969	36303	Tomorrow's Children	Isaac Asimov	1966
ppt.ssfcbz201808000141	6815092	35046	7253	Gold the Man	Joseph Green	1971
mdp.49015002628478	4581321	35538	529365	The Twilight Zone: Original Stories	Martin H. Greenberg & Richard Matheson & Charles G. Waugh	1985
mdp.39015001749434	2197054	35666	945856	Starships	Isaac Asimov & Martin H. Greenberg & Charles G. Waugh	1983
mdp.39015004691096	1020666	35910	34754	Men and Machines	Robert Silverberg	1968
uc1.32106001607370	7115356	36078	21978	The Ugly Swans	Arkady Strugatsky & Boris Strugatsky	1972
mdp.39015069234717	5559830	36287	373211	Four Novels of the 1960s	Philip K. Dick	2007
mdp.39015030764453	1370386	36937	34055	Beyond the Barriers of Space and Time	Judith Merril	1954
uc1.b3545502	1370386	36937	34055	Beyond the Barriers of Space and Time	Judith Merril	1954
uc1.32106018741824	7147092	37205	21818	At the Mountains of Madness	H. P. Lovecraft	1936
mdp.39015005576171	2190313	37523	5693	Sibyl Sue Blue	Rosel George Brown	1966
uva.x004507382	101865439	37523	5693	Sibyl Sue Blue	Rosel George Brown	1966
pst.000009082793	7055950	37635	1281651	The Seven Deadly Sins and Cardinal Virtues of Science Fiction	Isaac Asimov & Martin H. Greenberg & Charles G. Waugh	1982
uva.x000166787	102064810	38166	21789	Man of Many Minds	E. Everett Evans	1953
mdp.39015003969873	18280	38175	996286	13 Crimes of Science Fiction	Isaac Asimov & Martin H. Greenberg & Charles G. Waugh	1979
uva.x000046062	102039456	N/A	43	Tarzan and the Castaways	Edgar Rice Burroughs	1964
uc1.31822012687836	102213987	N/A	45	Tarzan and "The Foreign Legion"	Edgar Rice Burroughs	1947
umn.31951002049645i	102221219	N/A	47	Tarzan and the Forbidden City	Edgar Rice Burroughs	1938
umn.31951000891208a	100954651	N/A	50	Tarzan and the Lion Man	Edgar Rice Burroughs	1933
uva.x000031857	102063094	N/A	52	Tarzan Triumphant	Edgar Rice Burroughs	1932
uc1.31822012225397	102213996	N/A	55	Tarzan and the Lost Empire	Edgar Rice Burroughs	1929
uva.x000208034	102019773	N/A	55	Tarzan and the Lost Empire	Edgar Rice Burroughs	1929
inu.39000003872822	6058759	N/A	57	Tarzan and the Ant Men	Edgar Rice Burroughs	1924
uc1.31210013775695	102514541	N/A	57	Tarzan and the Ant Men	Edgar Rice Burroughs	1924
njp.32101013277098	8883728	N/A	58	Tarzan and the Golden Lion	Edgar Rice Burroughs	1923
uc1.31210016854695	102514565	N/A	58	Tarzan and the Golden Lion	Edgar Rice Burroughs	1923
mdp.39015088628642	11192177	N/A	61	The Son of Tarzan	Edgar Rice Burroughs	1917
njp.32101068596491	8973390	N/A	61	The Son of Tarzan	Edgar Rice Burroughs	1917
osu.32435017963299	100588423	N/A	61	The Son of Tarzan	Edgar Rice Burroughs	1917
pst.000017834728	7056825	N/A	61	The Son of Tarzan	Edgar Rice Burroughs	1917
pst.000030856387	7050162	N/A	61	The Son of Tarzan	Edgar Rice Burroughs	1917
hvd.32044018788026	100328169	N/A	62	The Beasts of Tarzan	Edgar Rice Burroughs	1914
